"Time","Events","Pmask","Flow","Vte","Vti","Vte/kg","Vti/kg","Leak","Resp Rate","Flow (raw)","Rib Bnd","Abd Bnd","Test","SpO2","Pulse Rate","Perfusion Index","SpCO","SpMET","SpHb","SpOC","Desaturation Index","PI Delta","PVI","RR","Optical Alarm Status","Acoustic Alarm Status","Exception Message","Exception 1 Message","Acoustic Exception Message","Error","Oxygen","CO2"
0:01:01.000,,5.2425,-0.0611,7.8476,2.8887,4.8717,4.3769,0,44.6097,-42.8167,0,0,40523,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,30.2,0
0:01:01.500,,5.0658,0.0218,7.6226,2.8887,4.8717,4.3769,0,44.6097,46.6565,0,0,40623,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,30.2,0
0:01:02.000,,5.2425,0.0145,7.506,2.8887,4.8717,4.3769,0,44.6097,13.3304,0,0,40723,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,30.2,0
0:01:02.500,,5.3014,-0.1755,7.9814,2.8887,4.8717,4.3769,0,44.6097,-207.9667,0,0,40822,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,30.2,0
0:01:03.000,,5.1836,-0.0518,8.5625,2.8887,4.8717,4.3769,0,44.6097,46.6565,0,0,40923,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,30.2,0
0:01:03.500,,5.2425,-0.0736,8.7803,2.8887,4.8717,4.3769,0,44.6097,-122.3333,0,0,41023,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,30.2,0
0:01:04.000,,5.2425,-0.1204,8.998,2.8887,4.8717,4.3769,0,44.6097,73.3174,0,0,41123,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,30.2,0
0:01:04.500,"insp",26.2713,0.5898,9.1594,3.8873,13.8779,4.3769,0,5.5223,233.2826,0,0,41223,-99999,-99999,7.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,30.2,0
0:01:05.000,"exp",7.0685,-0.7534,3.2538,5.2149,13.8779,7.9014,0,5.5223,-385,0,0,41323,-99999,-99999,7.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2056,0,0,0,30.2,0
0:01:05.500,"exp",5.2425,-0.0782,5.3257,5.2149,13.8779,7.9014,0,5.5223,-220.2,0,0,41423,38,-99999,6.6,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,30.2,0
0:01:06.000,"exp+insp",26.448,0.1769,5.4502,1.9392,8.2579,7.9014,0,41.2371,126.6391,0,0,41522,38,-99999,6.6,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,30.2,0
0:01:06.500,"exp+insp",6.0671,-0.6457,2.3894,2.5407,8.2579,3.8495,0,41.2371,-564.4,0,0,41622,38,-99999,5.5,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,30.7,0
0:01:07.000,,5.1247,0.1326,5.0987,2.5407,8.2579,3.8495,0,41.2371,113.3087,0,0,41722,38,-99999,5.5,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,30.7,0
0:01:07.500,"insp",26.2713,0.2088,5.2045,4.0387,7.8856,3.8495,0,38.835,239.9478,0,0,41822,42,-99999,1.3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,30.7,0
0:01:08.000,"insp+exp",5.5959,-0.3388,4.0932,4.2778,7.8856,6.4815,0,38.835,-244.6667,0,0,41923,42,-99999,1.3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,30.7,0
0:01:08.500,"insp+exp",5.1836,-0.0336,4.8165,4.2778,7.8856,6.4815,0,38.835,13.3304,0,0,42023,43,-99999,1.9,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,30.7,0
0:01:09.000,,5.537,-0.4138,5.2663,4.2778,7.8856,6.4815,0,38.835,-577.225,0,0,42123,43,-99999,1.9,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,30.7,0
0:01:09.500,,5.2425,-0.1355,6.3372,4.2778,7.8856,6.4815,0,38.835,-24.4667,0,0,42223,53,-99999,2.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,30.7,0
0:01:10.000,,5.2425,-0.0722,6.8937,4.2778,7.8856,6.4815,0,38.835,-30.5833,0,0,42323,53,-99999,2.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,30.7,0
0:01:10.500,,5.0069,0.0316,7.2755,4.2778,7.8856,6.4815,0,38.835,59.987,0,0,42424,53,-99999,2.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,30.4,0
0:01:11.000,,5.1247,0.0176,6.9921,4.2778,7.8856,6.4815,0,38.835,-6.1167,0,0,42524,53,-99999,2.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,30.4,0
0:01:11.500,,5.2425,-0.0244,7.0589,4.2778,7.8856,6.4815,0,38.835,53.3217,0,0,42623,58,57,2.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,30.4,0
0:01:12.000,,5.0658,0.126,7.128,4.2778,7.8856,6.4815,0,38.835,159.9652,0,0,42723,58,57,2.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,30.4,0
0:01:12.500,,5.2425,-0.1679,7.3776,4.2778,7.8856,6.4815,0,38.835,-195.7333,0,0,42823,58,156,3.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,30.4,0
0:01:13.000,,5.1836,0.0344,8.0099,4.2778,7.8856,6.4815,0,38.835,73.3174,0,0,42923,58,156,3.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,30.4,0
0:01:13.500,,5.3014,-0.023,8.0218,4.2778,7.8856,6.4815,0,38.835,-30.5833,0,0,43022,56,156,3.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,30.4,0
0:01:14.000,,5.2425,-0.0636,8.2948,4.2778,7.8856,6.4815,0,38.835,-48.9333,0,0,43121,56,156,3.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,30.4,0
0:01:14.500,,5.3014,-0.2445,8.4368,4.2778,7.8856,6.4815,0,38.835,-256.9,0,0,43221,44,153,3.3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,30.4,0
0:01:15.000,"insp",26.2124,0.2793,8.7975,2.2845,13.3295,6.4815,0,8.0214,337.635,0,0,43321,44,153,3.3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,30.1,0
0:01:15.500,"exp",5.7137,-0.3807,2.4369,3.9102,13.3295,5.9246,0,8.0214,-159.0333,0,0,43421,31,153,3.3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,30.1,0
0:01:16.000,"exp+insp",25.8001,0.5343,3.4943,0.3355,5.2943,5.9246,0,46.1538,714.4739,0,0,43521,31,153,3.3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,30.1,0
0:01:16.500,"exp+insp",26.448,0.0908,3.4943,2.9077,5.2943,5.9246,0,46.1538,133.3043,0,0,43621,31,153,3.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,30.1,0
0:01:17.000,"exp+insp",5.9493,-0.7875,5.4873,3.0676,5.2943,4.6479,0,46.1538,-692.65,0,0,43721,31,153,3.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,2048,0,0,0,30.5,0
0:01:17.500,"insp",25.3288,1.7665,7.1471,1.2483,10.8289,4.6479,0,44.6097,1543.1,0,0,43822,29,153,3.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:18.000,"insp",26.448,0.079,7.1471,3.879,10.8289,4.6479,0,44.6097,93.313,0,0,43922,29,153,3.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:18.500,"insp+exp",5.4781,-0.3086,3.3349,3.9393,10.8289,5.9687,0,44.6097,-250.7833,0,0,44022,29,153,3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:19.000,"insp+exp",5.1836,-0.2078,5.0637,3.9393,10.8289,5.9687,0,44.6097,-201.85,0,0,44122,29,153,3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:19.500,,5.1247,-0.0383,5.3201,3.9393,10.8289,5.9687,0,44.6097,-146.8,0,0,44222,30,155,2.9,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:20.000,,5.1836,-0.0603,5.7441,3.9393,10.8289,5.9687,0,44.6097,0,0,0,44322,30,155,2.9,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:20.500,,5.2425,0.0192,5.6729,3.9393,10.8289,5.9687,0,44.6097,19.9957,0,0,44422,28,156,2.9,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:21.000,,5.2425,-0.0423,5.702,3.9393,10.8289,5.9687,0,44.6097,53.3217,0,0,44522,28,156,2.9,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:21.500,,5.1247,0.0544,5.5897,3.9393,10.8289,5.9687,0,44.6097,13.3304,0,0,44622,28,157,2.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:22.000,,5.2425,-0.2168,6.0129,3.9393,10.8289,5.9687,0,44.6097,-256.9,0,0,44722,28,157,2.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:22.500,"insp",25.9768,0.9254,6.4673,4.7606,9.799,5.9687,0,12.024,602.8217,0,0,44822,27,157,2.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:23.000,"insp+exp",26.448,-0.0223,1.6586,7.7136,9.799,11.6873,0,12.024,46.6565,0,0,44922,27,157,2.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:23.500,"insp+exp",5.3014,-0.0095,5.3542,7.7136,9.799,11.6873,0,12.024,33.3261,0,0,45022,27,157,2.9,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:24.000,"insp",26.5658,0.0197,5.5027,2.4019,8.3374,11.6873,0,42.5532,13.3304,0,0,45122,27,157,2.9,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:24.500,"insp+exp",6.3617,-0.6751,2.515,2.7644,8.3374,4.1885,0,42.5532,-489.8091,0,0,45222,27,157,3.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:25.000,"insp+exp",16.8466,1.1752,7.1576,0.225,10.8449,4.1885,0,46.6926,2086.5311,0,0,45322,27,157,3.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:25.500,"insp+exp",26.3891,0.0136,7.1576,6.7436,10.8449,4.1885,0,46.6926,166.6304,0,0,45422,28,159,2.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:26.000,"exp",5.6548,-0.6181,4.707,6.9371,10.8449,10.5107,0,46.6926,-501.4545,0,0,45522,28,159,2.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:26.500,"exp+insp",26.3302,0.4136,6.4531,4.9934,9.7774,10.5107,0,47.0588,139.9696,0,0,45622,28,159,1.3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:27.000,"exp+insp",14.137,-1.1954,-0.0828,5.8089,9.7774,8.8014,0,47.0588,-1372.7333,0,0,45722,28,159,1.3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:27.500,"exp+insp",5.1836,0.0276,4.5815,5.8089,9.7774,8.8014,0,47.0588,79.9826,0,0,45822,28,157,0.93,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:28.000,"insp",26.5069,0.0205,4.9429,2.7727,7.4893,8.8014,0,42.2535,-79.5167,0,0,45922,28,157,0.93,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:28.500,"insp+exp",7.4219,-1.2391,2.6803,4.5958,7.4893,6.9634,0,42.2535,-1102.3527,0,0,46022,28,157,0.93,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:29.000,"insp+exp",5.0069,0.0967,5.4063,4.5958,7.4893,6.9634,0,42.2535,173.2957,0,0,46122,28,157,0.93,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:29.500,"insp+exp",26.448,0.1615,5.3259,3.7776,8.0696,6.9634,0,43.3213,79.9826,0,0,46222,43,157,0.79,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:30.000,"exp",10.485,-1.5275,0.951,6.8165,8.0696,10.328,0,43.3213,-1543.5,0,0,46322,43,157,0.79,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:30.500,"exp",5.2425,-0.0305,6.5137,6.8165,8.0696,10.328,0,43.3213,33.3261,0,0,46423,47,157,0.74,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:31.000,"exp+insp",26.3302,0.2243,6.5343,4.1305,9.9005,10.328,0,40,179.9609,0,0,46523,47,157,0.74,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:31.500,"exp+insp",5.537,-0.3703,3.1237,4.897,9.9005,7.4197,0,40,-67.2833,0,0,46623,44,157,1.9,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:32.000,"insp",22.3247,1.6978,3.9779,1.2862,6.0271,7.4197,0,43.7956,1377.1433,0,0,46722,44,157,1.9,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:32.500,"insp",26.3891,0.1537,3.9779,4.664,6.0271,7.4197,0,43.7956,106.6435,0,0,46822,33,157,2.7,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:33.000,"insp+exp",5.3603,-0.3239,3.4869,5.0451,6.0271,7.644,0,43.7956,-110.1,0,0,46922,33,157,2.7,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:33.500,"insp+exp",16.6699,0.7915,4.3033,0.1991,6.5201,7.644,0,38.835,1059.0595,0,0,47023,33,157,3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:34.000,"insp+exp",26.2124,0.1698,4.3033,4.7043,6.5201,7.644,0,38.835,233.2826,0,0,47123,33,157,3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:34.500,"exp",5.3014,-0.1127,4.7063,4.9872,6.5201,7.5564,0,38.835,53.3217,0,0,47222,31,159,3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:35.000,"exp+insp",26.0946,0.558,4.7084,2.7131,7.134,7.5564,0,43.3213,389.36,0,0,47322,31,159,3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:35.500,"exp+insp",26.3302,0.2645,4.7084,4.5442,7.134,7.5564,0,43.3213,179.9609,0,0,47422,32,160,3.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:36.000,"exp+insp",5.7137,-0.4566,3.5055,4.7674,7.134,7.2234,0,43.3213,-1230.4277,0,0,47522,32,160,3.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:36.500,"insp",26.1535,0.4172,5.1251,4.3754,7.7653,7.2234,0,42.8571,266.6087,0,0,47622,32,160,3.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:37.000,"insp+exp",12.6055,-1.1152,0.2253,5.7583,7.7653,8.7246,0,42.8571,-976.1264,0,0,47722,32,160,3.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:37.500,"insp+exp",5.1836,-0.0258,3.5994,5.7583,7.7653,8.7246,0,42.8571,26.6609,0,0,47822,34,159,3.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:38.000,"insp+exp",26.0946,0.7395,3.9485,5.4441,5.9826,8.7246,0,40.9556,482.465,0,0,47923,34,159,3.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:38.500,"exp",8.6,-0.8921,1.1492,8.1296,5.9826,12.3176,0,40.9556,-934.8211,0,0,48023,34,158,3.3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:39.000,"exp",5.1836,0.0682,4.0179,8.1296,5.9826,12.3176,0,40.9556,59.987,0,0,48123,34,158,3.3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:39.500,"exp+insp",26.1535,0.5982,4.097,4.1621,6.2076,12.3176,0,40.404,451.43,0,0,48223,34,157,3.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:40.000,"exp+insp",12.5466,-1.5502,0.6062,7.5942,6.2076,11.5064,22,40.404,-1587.6258,0,0,48322,34,157,3.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:40.500,,5.2425,0.0611,4.753,7.5942,6.2076,11.5064,26,40.404,-18.35,0,0,48422,34,157,3.6,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:41.000,"insp",25.859,0.7722,4.5351,4.1576,6.8713,11.5064,30,38.961,703.3087,0,0,48522,34,157,3.6,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:41.500,"insp+exp",14.2548,-0.3687,-0.087,10.1941,6.8713,15.4456,34,38.961,-1330.0417,0,0,48623,34,157,3.6,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:42.000,"insp+exp",5.3603,-0.2543,5.5101,10.1941,6.8713,15.4456,40,38.961,-291.8364,0,0,48723,34,159,3.3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:42.500,"insp+exp",26.0946,0.5019,6.1971,4.6206,9.3895,15.4456,44,40,399.705,0,0,48822,34,159,3.3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:43.000,,25.4467,0.7523,6.1971,9.9369,9.3895,15.4456,46,40,811.5263,0,0,48922,35,160,3.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:43.500,"exp",5.4781,-0.4067,4.0838,10.4612,9.3895,15.8502,46,40,-256.9,0,0,49023,35,160,3.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:44.000,"exp+insp",25.7412,0.983,5.9155,4.5452,8.9629,15.8502,45,38.7097,880.2368,0,0,49123,35,162,3.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:44.500,"exp+insp",25.7412,0.7418,5.9155,9.5819,8.9629,15.8502,45,38.7097,880.2368,0,0,49223,35,162,3.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:45.000,"exp",5.3603,-0.1869,5.3725,10.0771,8.9629,15.2683,44,38.7097,-116.2167,0,0,49323,35,168,3.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:45.500,"exp+insp",26.3891,0.0844,5.4865,5.1096,8.3128,15.2683,44,43.3213,113.3087,0,0,49422,35,168,3.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:46.000,"exp+insp",18.8494,-0.2592,-0.0393,6.7592,8.3128,10.2412,44,43.3213,-1867.0887,0,0,49522,37,168,3.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.5,0
0:01:46.500,"exp+insp",5.4192,-0.1851,4.5543,6.7592,8.3128,10.2412,42,43.3213,-350.0636,0,0,49622,37,168,3.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.2,0
0:01:47.000,"insp",26.1535,0.3258,4.9769,3.4392,7.5408,10.2412,39,40,347.98,0,0,49721,40,168,3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.2,0
0:01:47.500,"insp",20.6165,0.1102,4.9769,5.7927,7.5408,10.2412,37,40,-1617.0429,0,0,49821,40,168,3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.2,0
0:01:48.000,"insp+exp",5.4192,-0.1617,6.8593,5.8233,7.5408,8.8233,34,40,-165.15,0,0,49921,47,169,3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,30.2,0
0:01:48.500,"insp+exp",25.9179,0.6015,7.1466,5.3606,10.8282,8.8233,29,39.4737,558.1609,0,0,50022,47,169,3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,29.8,0
0:01:49.000,"exp",7.7754,-0.8871,1.4841,7.583,10.8282,11.4894,23,39.4737,-718.3,0,0,50122,48,170,3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,29.8,0
0:01:49.500,"exp",5.1247,0.0728,4.0817,7.583,10.8282,11.4894,0,39.4737,53.3217,0,0,50220,48,170,3,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,29.8,0
0:01:50.000,"exp+insp",26.1535,0.396,4.0105,3.8845,6.0765,11.4894,0,39.2157,358.325,0,0,50320,48,171,2.9,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,29.8,0
0:01:50.500,"exp",26.2713,0.2285,4.0105,6.1851,6.0765,11.4894,0,39.2157,259.9435,0,0,50419,48,171,2.9,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,29.5,0
0:01:51.000,"exp",5.4192,-0.2127,3.4122,6.7939,6.0765,10.2938,0,39.2157,-338.4182,0,0,50518,45,172,2.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,29.5,0
0:01:51.500,"exp",5.537,-0.4499,7.7032,6.7939,6.0765,10.2938,21,39.2157,-466.5182,0,0,50618,45,172,2.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18,0,2048,0,0,0,29.5,0
0:01:52.000,"exp",5.1247,-0.0325,10.4074,6.7939,6.0765,10.2938,22,39.2157,186.6261,0,0,50718,41,172,2.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,29.5,0
0:01:52.500,"exp",5.1836,-0.0089,10.9108,6.7939,6.0765,10.2938,24,39.2157,-326.7727,0,0,50818,41,172,2.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,29.5,0
0:01:53.000,,5.0658,0.0948,10.8546,6.7939,6.0765,10.2938,26,39.2157,126.6391,0,0,50918,42,172,2.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,28.5,0
0:01:53.500,"insp",5.1247,-0.1162,10.783,0.3695,16.3379,10.2938,22,18.018,-24.4667,0,0,51019,42,172,2.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,28.5,0
0:01:54.000,"insp",5.1836,0.0147,10.783,0.1707,16.3379,10.2938,0,18.018,66.6522,0,0,51119,44,172,2.7,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,28.5,0
0:01:54.500,"insp",5.1247,-0.0126,10.783,0.3912,16.3379,10.2938,0,18.018,-36.7,0,0,51219,44,172,2.7,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,28.5,0
0:01:55.000,"insp",5.2425,-0.0093,10.783,0.3661,16.3379,10.2938,0,18.018,-6.1167,0,0,51318,45,172,2.7,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,27.8,0
0:01:55.500,,5.1836,0.031,10.783,0.1847,16.3379,10.2938,0,18.018,133.3043,0,0,51418,45,172,2.7,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,27.8,0
0:01:56.000,,5.1836,-0.122,10.783,0.3031,16.3379,10.2938,0,18.018,-226.3167,0,0,51518,45,172,2.7,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,27.8,0
0:01:56.500,"exp",5.4781,-0.457,2.516,0.16,16.3379,0.2425,0,18.018,-315.1273,0,0,51618,45,172,2.7,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,27.8,0
0:01:57.000,"exp",5.3014,-0.2358,4.606,0.16,16.3379,0.2425,0,18.018,-244.6667,0,0,51719,44,172,2.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,27.8,0
0:01:57.500,,5.2425,-0.1254,5.9761,0.16,16.3379,0.2425,0,18.018,-42.8167,0,0,51819,44,172,2.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,50,0,2048,0,0,0,27.8,0
